type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Cal_Capacity
discharge,[2.008e+03 8.000e+00 8.000e+00 2.000e+00 3.200e+01 5.325e+01],24,18,215,6568,06568.csv,1.442834198908794,,,1.441169584422414
charge,[2008.       8.       8.       3.      22.      43.812],24,18,216,6569,06569.csv,,,,1.4836423166400001
discharge,[2008.       8.       8.       6.      16.      47.328],24,18,217,6570,06570.csv,1.428376058807949,,,1.4341392040956524
charge,[2008.       8.       8.       7.       6.      26.906],24,18,218,6571,06571.csv,,,,1.4688460971826531
discharge,[2008.       8.       8.      10.      14.      50.671],24,18,219,6572,06572.csv,1.4154547844370715,,,1.4142609817641925
charge,[2008.       8.       8.      17.       8.      38.187],24,18,221,6574,06574.csv,,,,1.452495869102303
discharge,[2008.       8.       8.      20.      10.       8.812],24,18,222,6575,06575.csv,1.454576670077708,,,1.4528181003623182
charge,[2008.       8.       8.      21.       0.      10.343],24,18,223,6576,06576.csv,,,,1.488795367395349
discharge,[2.008e+03 8.000e+00 8.000e+00 2.300e+01 5.400e+01 1.812e+00],24,18,224,6577,06577.csv,1.4283179548274056,,,1.4339763279165432
charge,[2008.       8.       9.       0.      43.      42.343],24,18,225,6578,06578.csv,,,,1.4787201498793967
discharge,[2008.       8.       9.       3.      37.       6.281],24,18,226,6579,06579.csv,1.4197026883204058,,,1.4251709297097401
charge,[2008.       8.       9.       4.      26.      32.125],24,18,227,6580,06580.csv,,,,1.4699559190149436
discharge,[2008.       8.       9.       7.      19.      59.656],24,18,228,6581,06581.csv,1.4155606630306516,,,1.4213138834414942
charge,[2008.       8.       9.       8.       9.      19.531],24,18,229,6582,06582.csv,,,,1.420112240633475
discharge,[2008.       8.       9.      11.      36.      57.875],24,18,231,6584,06584.csv,1.405680035419228,,,1.4111780072619042
charge,[2.0080e+03 8.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 4.9218e+01],24,18,233,6586,06586.csv,,,,1.4506089877221577
discharge,[2008.       8.       9.      15.      59.       2.406],24,18,234,6587,06587.csv,1.4084461071166137,,,1.4139914360448425
charge,[2008.       8.       9.      16.      47.      55.859],24,18,235,6588,06588.csv,,,,1.4158248947098953
discharge,[2008.       8.       9.      19.      41.      13.296],24,18,236,6589,06589.csv,1.3968547782872414,,,1.4027791947852848
charge,[2.008e+03 8.000e+00 9.000e+00 2.000e+01 3.000e+01 6.200e-02],24,18,237,6590,06590.csv,,,,1.4390028627920703
discharge,[2.008e+03 8.000e+00 9.000e+00 2.300e+01 2.200e+01 9.840e-01],24,18,238,6591,06591.csv,1.3935670371440676,,,1.392144742556055
charge,[2008.       8.      10.       0.      10.      42.265],24,18,239,6592,06592.csv,,,,1.4312447124999998
discharge,[2.008e+03 8.000e+00 1.000e+01 3.000e+00 1.000e+00 8.859e+00],24,18,240,6593,06593.csv,1.3893644292809475,,,1.387770237078386
charge,[2008.       8.      10.       3.      49.      44.953],24,18,241,6594,06594.csv,,,,1.4290616665652587
discharge,[2008.       8.      10.       7.      19.       8.453],24,18,243,6596,06596.csv,1.3785651415666713,,,1.3844079771851847
charge,[2008.       8.      10.       8.      43.      19.843],24,18,245,6598,06598.csv,,,,1.417549902220225
discharge,[2008.       8.      10.      11.      39.      39.812],24,18,246,6599,06599.csv,1.384901110085747,,,1.3836862694480119
charge,[2008.      8.     10.     12.     28.      9.39],24,18,247,6600,06600.csv,,,,1.4163249914849907
discharge,[2008.       8.      10.      15.      21.      25.468],24,18,248,6601,06601.csv,1.3703251814242443,,,1.3761220292083969
charge,[2008.      8.     10.     16.      9.     41.39],24,18,249,6602,06602.csv,,,,1.4188296189887986
discharge,[2.008e+03 8.000e+00 1.000e+01 1.900e+01 1.000e+00 7.218e+00],24,18,250,6603,06603.csv,1.3733464385229082,,,1.3718768247283948
charge,[2008.      8.     10.     19.     49.     16.25],24,18,251,6604,06604.csv,,,,1.364200911898086
discharge,[2008.       8.      10.      22.      40.      10.453],24,18,252,6605,06605.csv,1.3679487285504814,,,1.3667078739439271
charge,[2008.       8.      10.      23.      28.      10.781],24,18,253,6606,06606.csv,,,,1.4017268865206358
discharge,[2.0080e+03 8.0000e+00 1.1000e+01 2.0000e+00 5.3000e+01 1.9859e+01],24,18,255,6608,06608.csv,1.3567141087089647,,,1.3629846849688467
charge,[2008.       8.      14.      10.       5.      53.078],24,18,257,6610,06610.csv,,,,1.3960322491769297
discharge,[2008.       8.      14.      13.       4.      49.687],24,18,258,6611,06611.csv,1.4604310209194575,,,1.458162300810662
charge,[2008.       8.      14.      13.      54.      59.015],24,18,259,6612,06612.csv,,,,1.5044844281404703
discharge,[2008.       8.      14.      16.      49.      56.812],24,18,260,6613,06613.csv,1.4500998937104097,,,1.4480876535360354
charge,[2008.      8.     14.     17.     39.     49.25],24,18,261,6614,06614.csv,,,,1.4899197942838793
discharge,[2008.       8.      14.      20.      29.      23.812],24,18,262,6615,06615.csv,1.4381406901824496,,,1.4366393646304674
charge,[2008.       8.      14.      21.      19.       9.703],24,18,263,6616,06616.csv,,,,1.4790473905523356
discharge,[2008.       8.      15.       0.       8.      59.578],24,18,264,6617,06617.csv,1.4283681980964316,,,1.4267945405972222
charge,[2008.       8.      15.       0.      58.      33.437],24,18,265,6618,06618.csv,,,,1.4645995172067605
discharge,[2008.       8.      15.       3.      59.      10.796],24,18,266,6619,06619.csv,1.4147874517552432,,,1.4132872967414234
charge,[2008.       8.      15.       5.      24.       5.828],24,18,268,6621,06621.csv,,,,1.4509781553162124
discharge,[2008.       8.      15.       8.      19.      52.703],24,18,269,6622,06622.csv,1.413889163393182,,,1.4121399552550131
charge,[2.008e+03 8.000e+00 1.500e+01 9.000e+00 9.000e+00 9.300e-02],24,18,270,6623,06623.csv,,,,1.445078944030656
discharge,[2008.      8.     15.     12.      0.      3.39],24,18,271,6624,06624.csv,1.3989331662177225,,,1.3977404031214464
charge,[2008.       8.      15.      12.      48.      53.031],24,18,272,6625,06625.csv,,,,1.43943920301776
discharge,[2008.       8.      15.      15.      37.      16.687],24,18,273,6626,06626.csv,1.3953322584033976,,,1.4007063111269462
charge,[2008.       8.      15.      16.      25.      59.281],24,18,274,6627,06627.csv,,,,1.4374598581560285
discharge,[2008.       8.      15.      19.      13.      34.203],24,18,275,6628,06628.csv,1.390046129540245,,,1.3958634762921227
charge,[2.008e+03 8.000e+00 1.500e+01 2.000e+01 2.000e+00 8.796e+00],24,18,276,6629,06629.csv,,,,1.4343819206772555
discharge,[2008.       8.      15.      23.      27.       4.375],24,18,278,6631,06631.csv,1.3860271454209647,,,1.3848063772853758
charge,[2008.       8.      16.       0.      51.      25.468],24,18,280,6633,06633.csv,,,,1.4212044231070466
discharge,[2008.      8.     16.      3.     52.     55.64],24,18,281,6634,06634.csv,1.388215260193751,,,1.3941861599526066
charge,[2008.       8.      16.       4.      41.      15.562],24,18,282,6635,06635.csv,,,,1.4231650895238095
discharge,[2008.       8.      16.       7.      37.      37.796],24,18,283,6636,06636.csv,1.3761826562394497,,,1.375174823564593
charge,[2008.       8.      16.       8.      25.      37.593],24,18,284,6637,06637.csv,,,,1.409041873128495
discharge,[2008.      8.     16.     11.     21.     22.14],24,18,285,6638,06638.csv,1.3647168898640165,,,1.3709683794548608
charge,[2008.       8.      16.      12.       9.      15.296],24,18,286,6639,06639.csv,,,,1.4051530220909885
discharge,[2.008e+03 8.000e+00 1.600e+01 1.500e+01 2.000e+00 5.664e+01],24,18,287,6640,06640.csv,1.3589854739373584,,,1.3652719335523347
charge,[2008.       8.      16.      15.      50.      39.953],24,18,288,6641,06641.csv,,,,1.3926541254987204
discharge,[2008.       8.      16.      19.      15.      49.609],24,18,290,6643,06643.csv,1.3462308764008801,,,1.3527914351343282
charge,[2008.       8.      18.      11.      25.      33.828],24,18,292,6645,06645.csv,,,,1.3812770197605424
discharge,[2008.       8.      18.      14.      27.      16.015],24,18,293,6646,06646.csv,1.4268427818454643,,,1.4249841913618972
charge,[2008.       8.      18.      15.      16.      36.906],24,18,294,6647,06647.csv,,,,1.4608861187338846
discharge,[2008.       8.      18.      18.       8.      54.125],24,18,295,6648,06648.csv,1.4064481483279663,,,1.4048717167266982
charge,[2008.       8.      18.      18.      57.      53.437],24,18,296,6649,06649.csv,,,,1.4463659272750244
discharge,[2008.       8.      18.      21.      48.      48.484],24,18,297,6650,06650.csv,1.3934907492075153,,,1.3995066918859649
charge,[2008.       8.      18.      22.      37.      25.296],24,18,298,6651,06651.csv,,,,1.4349880830069874
discharge,[2.0080e+03 8.0000e+00 1.9000e+01 1.0000e+00 2.5000e+01 4.3656e+01],24,18,299,6652,06652.csv,1.3882493512249316,,,1.3871823415534186
charge,[2.008e+03 8.000e+00 1.900e+01 2.000e+00 1.400e+01 1.250e+01],24,18,300,6653,06653.csv,,,,1.4190172557173526
discharge,[2008.       8.      19.       5.      17.       5.812],24,18,301,6654,06654.csv,1.3701878338420928,,,1.376602438289374
charge,[2008.       8.      19.       6.      41.       7.359],24,18,303,6656,06656.csv,,,,1.4154060449322403
discharge,[2008.     8.    19.     9.    39.    42.5],24,18,304,6657,06657.csv,1.3796951665608619,,,1.3780331049320385
charge,[2008.       8.      19.      10.      27.      54.171],24,18,305,6658,06658.csv,,,,1.4146175948602446
discharge,[2008.       8.      19.      13.      17.      33.984],24,18,306,6659,06659.csv,1.3686586323935683,,,1.3744591724488018
charge,[2008.       8.      19.      14.       5.      26.578],24,18,307,6660,06660.csv,,,,1.4070003697158344
discharge,[2008.       8.      19.      16.      54.      51.734],24,18,308,6661,06661.csv,1.3627371779096438,,,1.3684777641339863
charge,[2008.       8.      19.      17.      42.      47.484],24,18,309,6662,06662.csv,,,,1.4061336220122378
discharge,[2008.       8.      19.      20.      32.      20.468],24,18,310,6663,06663.csv,1.3634051133928073,,,1.362398307666122
charge,[2008.       8.      19.      21.      20.      19.656],24,18,311,6664,06664.csv,,,,1.3902469303882552
discharge,[2008.       8.      20.       0.      43.       5.406],24,18,313,6666,06666.csv,1.3518646035305233,,,1.350704921242574
charge,[2.0080e+03 8.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.7718e+01],24,18,315,6668,06668.csv,,,,1.388430513985145
discharge,[2.008e+03 8.000e+00 2.000e+01 5.000e+00 2.000e+00 2.960e-01],24,18,316,6669,06669.csv,1.3547969729652622,,,1.36124393615257
charge,[2008.       8.      20.       5.      49.      31.828],24,18,317,6670,06670.csv,,,,1.3929596469351124
discharge,[2008.       8.      20.       8.      37.      19.515],24,18,318,6671,06671.csv,1.341051440640485,,,1.3476768605291665
discharge,[2010.       7.      21.      15.       0.      35.093],4,46,0,553,00553.csv,1.7282392323598248,,,1.7786990780277778
charge,[2010.       7.      21.      17.      25.      40.671],4,46,2,555,00555.csv,,,,1.5778953599739531
discharge,[2.0100e+03 7.0000e+00 2.1000e+01 2.1000e+01 2.0000e+00 5.6984e+01],4,46,4,557,00557.csv,1.5161488467923143,,,1.5603270456274279
charge,[2010.       7.      21.      22.      38.      43.484],4,46,5,558,00558.csv,,,,1.5694167950590203
discharge,[2.010e+03 7.000e+00 2.200e+01 1.000e+00 4.000e+01 6.218e+00],4,46,6,559,00559.csv,1.503121190703977,,,1.5437862651302408
charge,[2010.       7.      22.       3.      14.      53.218],4,46,7,560,00560.csv,,,,1.5583565099703063
discharge,[2010.       7.      22.       6.      16.      21.781],4,46,8,561,00561.csv,1.48586566102824,,,1.5305457370525053
charge,[2010.       7.      22.       7.      50.      21.625],4,46,9,562,00562.csv,,,,1.545672681801036
discharge,[2010.       7.      22.      10.      51.      48.203],4,46,10,563,00563.csv,1.4694562316392716,,,1.518384508647925
charge,[2010.       7.      22.      12.      25.       3.656],4,46,11,564,00564.csv,,,,1.5334165240237596
discharge,[2010.       7.      22.      15.      26.      29.359],4,46,12,565,00565.csv,1.4589554592644807,,,1.5080789382065425
charge,[2010.       7.      22.      17.      34.      59.312],4,46,14,567,00567.csv,,,,1.5215879363757283
discharge,[2010.       7.      23.       9.      59.       8.718],4,46,16,569,00569.csv,1.4556853555098295,,,1.5050304135066555
charge,[2010.      7.     23.     12.      7.     29.25],4,46,18,571,00571.csv,,,,1.5301663255113191
discharge,[2010.       7.      23.      15.      44.      51.671],4,46,20,573,00573.csv,1.456232262380321,,,1.5099100275816357
charge,[2010.       7.      23.      17.      17.      36.625],4,46,21,574,00574.csv,,,,1.523415752655229
discharge,[2010.       7.      23.      20.      19.       2.359],4,46,22,575,00575.csv,1.4440592236675138,,,1.4939034301746419
charge,[2010.       7.      23.      21.      50.      50.578],4,46,23,576,00576.csv,,,,1.5069075177717166
discharge,[2010.       7.      24.       0.      52.      14.625],4,46,24,577,00577.csv,1.428294264765868,,,1.48227295250625
charge,[2.0100e+03 7.0000e+00 2.4000e+01 2.0000e+00 2.3000e+01 2.1453e+01],4,46,25,578,00578.csv,,,,1.4973975059996416
discharge,[2010.       7.      24.       5.      24.      46.453],4,46,26,579,00579.csv,1.4199848948034668,,,1.470428331661616
charge,[2010.       7.      24.       6.      55.      11.046],4,46,27,580,00580.csv,,,,1.4830611923552752
discharge,[2010    7   24    9   56   39],4,46,28,581,00581.csv,1.4043226018516568,,,1.4625434794503815
charge,[2.010e+03 7.000e+00 2.400e+01 1.200e+01 2.000e+00 2.839e+01],4,46,30,583,00583.csv,,,,1.4686821455647308
discharge,[2010.       7.      27.      16.      12.       5.718],4,46,32,585,00585.csv,1.4234351301615986,,,1.4818194080352642
charge,[2010.       7.      27.      18.      19.       3.281],4,46,34,587,00587.csv,,,,1.5224457126430535
discharge,[2010.       7.      27.      21.      56.      24.312],4,46,36,589,00589.csv,1.4339948857967295,,,1.4924735888426621
charge,[2010.       7.      27.      23.      28.       8.828],4,46,37,590,00590.csv,,,,1.5016563335539852
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,46,38,591,00591.csv,1.4185177047756572,,,1.4774252613192327
charge,[2010.       7.      28.       4.       0.      28.265],4,46,39,592,00592.csv,,,,1.4834775972266192
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,46,40,593,00593.csv,1.4056313337829422,,,1.4570821630356527
charge,[2010.       7.      28.       8.      31.      35.609],4,46,41,594,00594.csv,,,,1.4695127035671738
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,46,42,595,00595.csv,1.3890214025155618,,,1.4486283301999998
charge,[2.010e+03 7.000e+00 2.800e+01 1.300e+01 2.000e+00 8.531e+00],4,46,43,596,00596.csv,,,,1.4576921734152826
discharge,[2010.       7.      28.      16.       3.      39.015],4,46,44,597,00597.csv,1.3723339082737365,,,1.436120089089912
charge,[2010.       7.      28.      18.       7.      53.906],4,46,46,599,00599.csv,,,,1.4403399900423068
discharge,[2010.     7.    28.    21.    45.    15.5],4,46,48,601,00601.csv,1.3615778905990565,,,1.4256881763717495
charge,[2.01e+03 7.00e+00 2.80e+01 2.30e+01 1.30e+01 7.96e-01],4,46,49,602,00602.csv,,,,1.4435931152835577
discharge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 1.4000e+01 2.9703e+01],4,46,50,603,00603.csv,0,,,0.6537700409561901
charge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.5000e+01 5.2843e+01],4,46,51,604,00604.csv,,,,0.7421810226057843
discharge,[2010.       7.      29.       5.      57.      18.515],4,46,52,605,00605.csv,1.4100282016237429,,,1.4737409229944154
charge,[2010.       7.      29.       7.      27.      57.484],4,46,53,606,00606.csv,,,,1.4194778625978515
discharge,[2010.       7.      29.      10.      29.      29.765],4,46,54,607,00607.csv,1.3395671374926488,,,1.4081353054054055
charge,[2010.       7.      29.      11.      56.      11.593],4,46,55,608,00608.csv,,,,1.4127131757353493
discharge,[2010.       7.      29.      14.      57.      39.921],4,46,56,609,00609.csv,1.3291515487117478,,,1.3938697601643835
charge,[2010.       7.      29.      16.      59.      23.625],4,46,58,611,00611.csv,,,,1.393917706027325
discharge,[2010.       7.      29.      20.      36.      49.093],4,46,60,613,00613.csv,1.3181687033905718,,,1.3870849338712885
charge,[2.0100e+03 7.0000e+00 2.9000e+01 2.2000e+01 2.0000e+00 1.5765e+01],4,46,61,614,00614.csv,,,,1.4004675088349292
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,46,62,615,00615.csv,1.312423708466101,,,1.3775254513935185
charge,[2.0100e+03 7.0000e+00 3.0000e+01 2.0000e+00 2.8000e+01 4.1125e+01],4,46,63,616,00616.csv,,,,1.3884272752819693
discharge,[2010.       7.      30.       5.      30.      13.453],4,46,64,617,00617.csv,1.2993237532162487,,,1.3688236328155927
